mean_ocr_confidence,uncertain_tokens_count,missing_mandatory_fields_count,hs_code_invalid_flag,missing_permit_flag,weight_mismatch_flag,quantity_mismatch_flag,desc_similarity_score,risk_label
73.92924327740481,15,1,1,0,1,0,0.9962023343018699,2
84.04072496354061,5,0,0,0,0,1,0.9335658660814786,1
70.39731151660567,12,0,0,0,1,0,0.8044900559027192,2
68.18294003504482,8,1,0,0,0,0,0.7406002060164152,1
83.884066268069,4,0,0,0,1,0,1.0,2
70.02747744668241,2,0,0,0,0,0,0.9506030819716487,0
91.06761446010333,9,2,0,1,0,1,0.8812344812928227,2
87.32815103999496,5,3,0,1,0,0,0.8544488116506462,2
95.04976385699521,3,0,0,0,0,0,0.6195604946311393,0
86.04666685362938,1,0,0,0,0,1,0.7291016796541008,1
82.81613964694972,2,0,0,0,1,1,0.8016360847135053,2
99.72124972825554,0,0,0,0,0,0,0.743156119885855,0
98.85048191747121,11,0,0,0,0,0,0.9698241552907516,0
93.88947308818389,5,0,0,0,0,0,0.6303510407137153,0
78.68354354997864,0,0,0,0,0,0,1.0,0
89.50491041903209,0,0,0,0,1,0,1.0,2
59.33292439531132,9,0,0,0,0,0,0.9838971963802663,1
77.11685280110284,5,0,0,0,0,0,0.7543967607530191,0
82.48171335905799,0,0,1,0,0,1,0.8185460614865185,2
79.645009113598,7,0,0,0,0,0,0.8761254017257394,0
78.8977618247717,9,1,0,0,0,0,0.8778543454317025,1
96.92383732075162,0,1,0,0,1,0,0.960289451665783,2
65.91467984016802,3,0,0,1,0,0,0.8968263827025876,2
95.29484850108167,6,0,0,0,0,0,0.6805298994036633,0
80.22374458764013,10,2,0,1,0,0,0.732290299431632,2
98.10495631951292,4,3,0,1,0,0,0.7271073380450126,2
85.29502578574588,6,0,0,0,0,0,0.842663677323886,0
75.77809799265837,0,1,0,0,0,0,0.9144435025960221,1
80.87529700861373,11,3,0,0,0,0,0.7508238568682362,1
85.63659513993488,2,0,0,0,1,0,1.0,2
71.7573145088842,0,0,0,0,0,0,0.6867028017923674,0
70.98289808294443,0,0,0,0,0,0,1.0,0
82.30740712163457,14,0,1,0,1,0,1.0,2
94.10632314546949,8,0,0,0,0,0,0.5187966859204443,1
87.78906401282048,9,0,1,0,0,0,0.9881613955431887,2
94.8053978608671,15,2,0,0,0,1,0.9440745237474354,1
86.24468214959818,4,1,0,0,0,0,0.6460864391545436,1
80.02831200171067,4,0,0,0,0,0,0.9095773075726068,0
78.37836203541079,0,2,0,0,0,0,1.0,1
95.39858568873768,7,0,0,0,0,0,0.7334027197993593,0
83.36151656720067,3,0,0,1,0,0,1.0,2
89.54218358852954,0,0,0,1,0,0,0.9574045432533657,2
100.0,4,0,0,0,0,0,0.9742092130739377,0
83.94390945230009,17,0,0,0,1,1,1.0,2
85.73229795080536,9,0,0,1,0,0,0.7708040854943355,2
98.32875069027871,5,0,1,0,1,0,0.7407350531917815,2
81.84134023162392,10,1,0,0,0,0,1.0,1
84.67296313671051,0,0,0,0,0,0,1.0,0
91.3482823112672,2,0,1,1,0,0,1.0,2
97.79708126063281,4,3,1,0,0,0,0.9162474785178331,2
88.04926042135497,7,0,1,0,0,1,1.0,2
93.68454662022314,11,0,0,0,0,0,0.7298488745406974,0
81.85298320276242,1,0,0,0,0,0,0.8815501314624169,0
75.04778647016258,7,1,0,0,1,0,1.0,2
95.39015433305292,1,1,1,1,0,0,0.8286757257203199,2
88.07495556826943,7,0,1,1,0,1,0.5618880641062854,2
92.70977977549663,5,0,0,0,1,1,0.8235462303287125,2
63.05014682293388,11,1,0,0,1,0,0.6385324846640252,2
85.64433711032274,13,1,0,0,0,1,0.9841960506764154,1
72.76961351124372,5,2,0,0,1,0,0.698467371557498,2
59.570059653744494,7,0,0,0,0,1,1.0,1
82.53142109433976,7,0,0,0,0,0,1.0,0
91.29638841692312,4,0,1,0,0,0,1.0,2
73.68198361887958,0,2,0,0,1,0,0.7822843318658058,2
94.55959201946862,11,0,0,0,1,0,0.9912800217804871,2
82.23019991307335,0,0,0,0,0,0,0.9759830141281829,0
86.82057079191108,6,0,1,0,0,0,1.0,2
80.37839600408005,0,2,0,0,0,0,1.0,1
65.55492953608896,8,0,0,0,1,0,0.7385540627223731,2
80.12107922757409,2,1,0,0,0,0,0.8541150388935207,1
96.56206529894324,7,0,0,0,0,0,0.7888212121755406,0
100.0,6,2,0,0,0,0,1.0,1
86.74583289470725,0,0,0,1,0,0,1.0,2
77.9902418252834,3,1,0,0,0,0,0.8350649222041039,1
83.61387946605484,14,0,0,0,0,0,0.8583691512514111,0
94.30291706647947,9,1,0,0,0,0,0.9027102481851496,1
75.22499997642853,2,0,0,0,0,0,0.9771533447013794,0
80.33241316053187,0,0,1,0,0,0,0.7642743944028412,2
89.53312231724732,0,0,0,0,0,0,0.8744277345069841,0
92.2592255652247,0,1,1,0,0,0,0.9925145320580134,2
64.68935893113272,9,0,0,0,0,0,0.9569231028774111,0
92.0753040166115,15,1,0,0,0,0,0.944894661580648,1
72.60921721094545,8,0,0,0,0,0,0.8287799796973385,0
74.79306628605417,3,0,1,0,0,0,0.8274847970848878,2
84.96807020770903,4,0,0,0,0,0,1.0,0
91.43569162675354,5,1,0,0,0,0,0.8853202970003097,1
79.01748761240293,11,1,1,0,0,0,1.0,2
91.20390613655178,0,1,0,0,1,0,0.9195072505041267,2
77.93659460317647,7,1,1,0,0,0,0.8742827843646045,2
82.9050461954619,7,0,0,0,0,0,0.7942279579077867,0
85.86789608683212,1,2,0,0,1,0,0.8899085324081953,2
85.94763587919046,5,0,0,0,0,0,0.8658792888083094,0
76.40890349474412,0,0,0,0,0,0,0.7092469145731357,0
89.72013296978002,0,0,0,0,0,0,0.8669973271139244,0
82.40339892917112,10,0,0,0,0,1,0.9093299428078405,1
82.70756541871515,3,0,0,0,0,0,0.6787709859739123,0
71.5522029057601,0,1,1,0,0,0,0.632376959205538,2
89.43254078371477,4,3,0,0,0,0,0.6865734664837378,1
87.72579950049824,9,0,0,0,0,1,0.771268714054831,1
89.31528572938805,1,0,0,1,0,0,0.6356552628077501,2
72.81241050446832,3,0,1,0,0,0,0.7964976122676203,2
76.86204438641181,2,0,1,0,1,0,1.0,2
95.90739633179537,11,1,0,0,1,0,0.7552495102279029,2
86.6868722774948,7,0,0,0,0,1,0.8084466933563121,1
98.56105366124358,0,0,0,0,0,0,0.8207602484855183,0
78.71412864798603,8,0,0,0,0,0,0.647631518983037,0
88.53988374464055,0,0,0,0,0,0,1.0,0
81.11000134176425,3,0,0,0,0,0,0.8006774625818047,0
71.65186195391475,2,0,0,0,0,1,0.8341617923736319,1
80.04797418927448,11,0,0,1,0,0,0.9119170375005724,2
88.14227231476558,0,0,0,0,0,0,0.9229469814998076,0
83.45134905868123,9,0,0,0,0,0,1.0,0
79.77126706709228,7,0,0,0,0,0,1.0,0
90.19102650740628,7,2,0,0,0,0,0.9074214972570407,1
90.11244061565468,5,1,1,1,0,0,1.0,2
89.56984284401412,0,1,0,0,1,0,0.7555295007791261,2
95.64829508293616,5,1,0,0,0,0,0.8330872748110999,1
88.81001614779382,7,0,1,0,1,0,0.7712562507220047,2
94.97225438161377,3,0,0,0,1,0,0.9816039658804411,2
87.75542163956523,1,0,0,0,0,0,0.835499837892238,0
89.6579157832837,8,0,0,1,0,0,1.0,2
62.52137436520983,9,0,1,0,1,0,0.768395027025431,2
70.56000614875381,6,0,0,0,0,0,0.8114137062258344,0
82.9085236462968,3,0,0,0,0,0,0.8317420566301843,0
99.0646416277626,0,2,1,0,1,1,0.9872010234690849,2
69.72307200584072,11,0,0,0,0,1,0.5519915992658257,1
79.77350190975052,5,0,0,0,1,0,0.9513934869101264,2
79.05391568764712,7,0,1,0,0,0,0.8776199381241406,2
87.1365328006875,5,0,0,0,0,0,0.989143290289545,0
74.95021305132342,7,1,0,1,0,0,1.0,2
88.5330612980529,0,0,0,0,0,0,0.6221724424306567,0
95.10008036239493,7,0,0,0,0,0,0.9718232880042433,0
85.98917509118044,4,0,0,0,1,1,0.9765810938856675,2
73.92437592655587,0,2,0,0,1,0,0.9971838778770441,2
92.30010217568943,2,0,1,0,0,0,1.0,2
82.67754488259774,4,0,0,0,0,0,0.9505326052965906,0
71.80155792358178,6,0,0,0,0,0,0.9145513246828665,0
81.47657049835772,4,0,0,0,0,1,0.7569647075510854,1
76.93330395373692,8,0,0,0,0,0,0.8014954292837863,0
86.65977611658687,11,1,1,0,0,0,0.9995115058526366,2
84.10157379688066,5,1,0,0,1,0,1.0,2
71.04255200957319,6,0,0,0,0,0,0.5465485540602553,1
89.44194585851471,0,0,1,0,0,0,0.9989591339921017,2
76.12945157915846,10,0,0,0,0,0,0.8720246866307287,0
84.73627731613456,9,0,0,0,1,0,0.9337107263841967,2
83.97442048127935,14,0,0,0,0,1,0.9837106306233563,1
97.80594287104554,0,0,0,0,0,1,1.0,1
100.0,9,2,0,0,0,0,0.9188136704794628,1
100.0,4,0,0,0,0,0,1.0,0
82.32185110863358,0,0,0,0,1,0,0.8140344875764741,2
92.30365815769866,5,0,0,0,0,0,1.0,0
81.1901679415491,0,0,0,0,0,0,0.840833663120853,0
77.18337321397433,7,0,0,0,0,0,0.8422085519759838,0
79.15639946053795,11,1,1,0,0,0,1.0,2
94.22867067924994,11,0,0,0,0,0,1.0,0
75.37801782734489,0,0,1,0,0,1,1.0,2
87.12555061659486,5,0,1,0,0,0,1.0,2
90.7210028264876,1,0,0,0,0,0,0.5795293863432369,1
92.0102458573609,14,0,1,1,0,1,0.9144452528931806,2
92.27713698049129,0,0,0,0,1,0,0.8274723354263128,2
76.20945244321047,4,0,0,1,0,0,0.8773540894303096,2
87.91818108819456,15,1,1,0,0,0,1.0,2
74.66204447413367,4,1,0,0,1,1,0.9937535693780725,2
84.42630082335702,5,0,0,1,0,0,0.8720667910852564,2
82.97176158637821,4,0,0,0,0,0,0.7482583117102939,0
67.47332992892879,4,0,0,0,0,0,1.0,0
93.49445124473823,7,0,1,0,0,1,1.0,2
78.12557736726171,7,0,0,0,0,0,0.9075469118211721,0
72.8034058766724,2,0,0,0,0,0,0.946056500858023,0
93.27480257687215,8,0,0,0,1,0,1.0,2
75.94190193164536,5,0,0,0,0,1,0.954791544891671,1
85.91279683483991,9,0,0,0,0,0,1.0,0
86.16192202200187,0,2,0,0,0,0,0.8098763178633124,1
87.6148593630295,0,0,0,0,0,1,0.9695093255279313,1
85.53212336414651,0,0,0,0,0,0,0.8856234133849201,0
82.20258992655522,0,0,0,0,1,0,0.7869056780508591,2
85.40925320393099,2,0,1,0,0,0,0.8075238082951964,2
66.00165430154134,2,1,0,0,0,0,0.6103425138556977,1
64.6535248869256,0,1,1,0,0,1,0.8054120756959725,2
83.11234671557173,5,0,0,0,0,1,0.9383068461213424,1
96.27763571816631,4,1,0,0,1,0,1.0,2
89.35002812215536,5,0,0,0,0,0,1.0,0
100.0,9,0,0,0,1,0,0.8341663272736177,2
95.98528459264368,0,0,0,0,0,0,1.0,0
84.64342191124729,0,0,1,0,0,0,0.6353834226565376,2
85.7589288840271,4,1,0,0,0,0,0.7398271137980837,1
93.71084131284802,0,0,0,0,0,0,0.8154282266287503,0
75.72908202080829,11,1,0,1,1,0,0.7291633413486549,2
87.06067554945139,7,2,0,0,0,0,0.7882191324306198,1
79.96178072676608,4,2,1,0,1,0,0.786058665369866,2
70.10520215712512,9,0,0,1,1,0,0.537621340477797,2
98.21070085697275,10,0,0,0,0,0,0.9185085069041209,0
89.94653212120639,9,0,0,1,1,0,0.7329819372284331,2
89.38604216234968,5,0,0,0,0,0,0.732135949715112,0
86.4493528707924,7,1,1,0,0,0,0.6582809482341307,2
100.0,12,0,0,0,0,0,0.8658815944333552,0
88.0271175585943,1,1,1,0,0,1,0.9480577354435012,2
93.50993504268959,5,0,1,0,1,0,1.0,2
93.613720831032,9,1,0,0,0,1,1.0,1
79.48868323510057,7,0,0,0,0,0,0.9082380081600842,0
91.68439086968866,7,0,0,0,1,0,0.8025549554606587,2
100.0,1,0,0,0,0,0,0.9602000198287601,0
79.96598562000523,0,0,0,1,0,1,0.7319039330622454,2
82.58851095325183,11,1,0,0,0,0,0.8817888415898597,1
95.95071948923317,1,1,0,0,0,0,0.9018155952393749,1
78.6911478401434,14,1,0,0,0,1,0.8015633345309306,1
81.2643744547004,0,0,0,0,0,1,0.919839237631685,1
73.84398613259975,5,0,0,0,0,0,0.8188428886776575,0
86.52424843349038,9,1,0,0,0,0,0.9924901102721093,1
70.5925067574197,3,1,0,0,1,0,0.7775316694531761,2
90.4930324663245,3,0,1,0,0,1,0.6204055344097923,2
88.24035633755496,1,0,0,0,0,0,0.9094504820195689,0
89.46300090874036,5,2,0,0,0,0,1.0,1
83.13339181102191,0,0,0,0,0,0,1.0,0
73.00078037904973,3,0,0,0,1,0,0.6912705624520158,2
81.60560235167806,0,0,0,0,0,0,0.8397860646032058,0
74.79762365940061,8,0,1,0,0,0,0.7524980386179074,2
91.94166378274615,8,0,0,0,0,0,0.9090031910121142,0
83.83889862023563,6,0,0,0,0,1,1.0,1
70.70111660760797,9,0,0,1,0,0,1.0,2
88.66822916216474,0,0,0,1,0,0,0.7821699950935155,2
87.41447593176754,4,0,0,1,0,0,0.8168069302881735,2
66.57962772148824,0,0,0,0,0,0,0.7786123630762033,0
80.25421279653494,0,0,0,0,1,0,0.7362442747356255,2
100.0,2,0,0,1,0,1,0.7811846494947443,2
83.85597738572011,0,0,0,0,0,1,1.0,1
91.46538391080323,5,0,0,0,1,0,0.7077992120563112,2
94.06107391660979,0,0,0,0,0,0,1.0,0
78.86242603385745,0,0,0,0,0,0,0.7245737392215209,0
93.04971067313414,3,0,0,0,0,0,1.0,0
93.3710736357163,16,0,0,0,0,1,0.9723038945259321,1
74.23800234177118,4,3,1,0,0,0,1.0,2
81.62317482255962,11,0,1,0,0,0,0.9565109133437203,2
83.12906607811804,2,0,0,0,0,0,0.9091507942591772,0
87.91785400187538,3,0,1,0,0,0,0.7608685817093408,2
68.97567354697925,11,0,0,0,0,0,0.959172398226292,0
74.1272885524195,12,0,0,0,0,0,0.9918000397353152,0
74.29555889548024,0,1,0,1,1,0,1.0,2
96.93326072243433,5,0,1,0,1,0,0.7800090211497241,2
72.322702991387,5,0,0,0,1,0,0.9413965472165183,2
63.23739135679596,2,0,0,0,0,0,0.5975334414324636,1
62.70768932212052,8,1,0,0,0,1,0.9239137169162879,1
92.09314150594975,2,0,1,1,0,0,1.0,2
92.20589610955044,0,0,0,0,0,0,0.8710607512029863,0
82.39563674779899,3,0,0,0,0,1,0.9426792359073489,1
75.48424856000354,0,0,1,0,0,0,0.8032117573296409,2
85.30248549358896,2,1,0,0,0,0,1.0,1
87.15864036048372,2,0,0,1,0,1,0.7871576039205477,2
96.94280583159504,0,0,0,0,0,0,1.0,0
93.27382531536439,2,2,1,0,0,0,0.9440413001696963,2
91.88202553040145,0,0,0,0,1,0,0.9297634747004099,2
86.10091639623884,1,2,0,1,0,1,0.6160389376214075,2
82.2685936536872,4,0,0,0,0,0,0.8096790072725688,0
87.04119297142404,2,1,0,0,1,0,1.0,2
77.2956077680937,6,0,1,1,0,0,1.0,2
98.4907163405071,4,0,0,0,1,0,0.685688066641721,2
100.0,8,0,1,0,1,0,0.7470203149832105,2
84.49324120476717,1,1,0,0,0,0,0.9143801917093813,1
89.28005253302102,4,0,0,0,1,0,0.8574524128417986,2
89.37276262804916,9,0,0,0,0,0,1.0,0
96.14545807829869,6,1,0,0,0,1,0.9535322233547846,1
85.98402292065427,8,0,0,0,1,0,0.676898680173519,2
88.52043821990938,1,0,0,0,0,0,0.8347337973428933,0
87.0815359887923,10,0,0,0,1,1,0.8117708253182628,2
84.86214922199778,13,0,0,0,0,0,1.0,0
100.0,6,0,0,0,0,1,1.0,1
78.34308935275506,0,1,0,0,1,0,0.736864023799505,2
91.41547501491661,5,0,1,1,0,0,0.8049673053184704,2
78.4699581771097,0,0,0,0,1,0,0.791491172369142,2
100.0,2,3,0,1,1,0,0.7754115126250188,2
81.33592764611295,0,0,1,1,0,0,0.9856461906665375,2
71.63409493012058,4,1,0,0,0,0,0.8983074442875227,1
87.19839630450099,6,0,0,1,0,0,0.9670875592422503,2
91.92161567447477,0,1,1,0,0,0,0.8662777769573841,2
75.88048636046533,9,0,0,0,0,0,1.0,0
97.22293722902779,5,0,1,0,1,0,0.7495790280646336,2
82.69578654187954,3,1,0,1,0,0,1.0,2
85.84740860455133,0,0,0,0,0,0,1.0,0
91.27319389460477,11,0,0,1,0,0,1.0,2
85.61404791799738,6,0,0,0,1,0,0.882636467861752,2
94.57645060826947,11,0,0,0,0,0,0.8354975207812523,0
91.17662665987802,0,0,0,0,1,0,0.8557501747946241,2
91.92456821971459,5,0,0,1,0,0,1.0,2
77.97948071418924,3,0,0,0,0,0,0.8135511160403774,0
96.03157136615802,5,1,0,0,0,0,1.0,1
82.03420071866877,5,2,0,0,0,0,1.0,1
87.13715338302259,0,0,0,0,0,0,0.6984756633439845,0
95.81757948660089,4,0,0,1,0,1,0.9027282977546595,2
86.56985240250953,6,0,0,0,1,0,0.9348188394580766,2
95.31210771013723,8,1,0,0,1,0,0.5853051299479308,2
70.03560430724848,8,2,0,0,1,0,0.8920427996976279,2
100.0,19,1,1,0,0,0,0.7879276906696108,2
73.57043204137497,9,1,0,0,0,0,0.901243883280471,1
71.24345743029488,5,2,1,0,0,0,0.7767218581841927,2
72.58704500301408,9,0,0,0,0,0,0.9473300953461968,0
88.78285838250136,8,1,0,0,0,0,1.0,1
84.46036232675188,6,0,0,1,0,0,0.8598151865521309,2
88.34675712316088,4,0,0,0,0,0,1.0,0
99.12076436796042,7,1,0,0,0,1,0.8607091399002421,1
91.3488738655525,1,0,0,0,0,0,0.9494524070209136,0
91.8023368648131,1,3,0,0,0,0,0.8230926839960224,1
58.17391658200093,8,0,0,1,0,0,0.6784250550325781,2
96.71200326130759,8,1,0,0,0,0,0.9731668175624887,1
88.75456416809548,0,2,0,0,0,0,0.7980225780223955,1
70.5926055614517,10,1,1,0,0,0,0.9030861600640543,2
100.0,8,0,0,1,0,0,0.6662181990013704,2
75.11364337990517,0,0,0,1,0,0,0.7427513847584879,2
100.0,0,0,1,0,0,0,0.9899420910267621,2
90.63233439346081,7,0,0,0,1,0,1.0,2
91.87040111318632,4,0,0,0,0,0,0.9193742921130812,0
100.0,8,0,0,0,0,0,0.7523371161751181,0
81.29239876033012,10,1,0,0,0,0,0.6363679174385208,1
88.3447574225359,1,0,0,0,1,0,0.8535031717117635,2
94.25109866214385,13,1,0,0,1,0,0.7777594265185155,2
89.46614125226446,14,0,1,1,0,0,0.7717553346362956,2
75.43491420076228,0,1,1,0,0,0,1.0,2
97.15438852998595,4,1,0,0,0,0,0.5619553495679046,1
100.0,6,1,0,0,0,0,0.7592957904793054,1
67.99965281249042,12,0,0,1,0,0,0.9706418017708678,2
80.31944435327775,3,1,0,0,0,1,0.8741684792875327,1
76.41718066198278,0,1,0,1,0,0,0.8522999174509295,2
70.12732655151493,1,2,0,0,1,0,1.0,2
92.45282355901628,7,0,0,0,0,0,0.7962344737631063,0
83.567497394198,6,2,0,0,0,0,0.7830578981707557,1
81.45668941768989,0,0,0,0,1,0,0.8096193647143562,2
95.64064153321502,1,1,0,0,1,1,0.8643159886429138,2
91.74529436858379,11,0,0,0,0,0,0.8698901103515547,0
79.66025251546111,7,0,0,0,0,0,0.7848636362026976,0
84.41814890449113,15,0,0,0,0,0,0.7557551296898419,0
99.43110134000732,14,0,0,1,0,1,0.8633191574292708,2
67.47623503060296,0,0,0,0,0,0,0.8396899650120155,0
86.65249501818879,10,0,0,0,0,0,0.8838477339372209,0
91.63845828214046,8,0,0,0,0,0,1.0,0
85.66448353119385,6,0,1,0,0,0,0.9734787647478779,2
85.32600478341236,6,0,0,0,0,1,1.0,1
67.29518357212848,0,3,1,0,1,0,0.8375246059939702,2
80.65760319152497,10,0,0,1,0,0,0.9339495372167474,2
95.91355336698346,3,2,1,0,0,0,0.9583181227768066,2
98.93287374870256,10,0,0,1,1,0,0.7123892545822715,2
99.3295308621764,8,0,0,0,1,0,0.9785492541375622,2
85.47208734516258,5,0,0,0,0,1,0.6634680495390819,1
96.94014071316958,4,0,0,0,0,0,0.9625486312471796,0
93.92758423190149,0,1,0,1,1,0,1.0,2
83.3458072554204,10,1,0,0,0,1,1.0,1
84.99496310229145,8,1,0,0,0,0,0.8780674266723842,1
71.12517332163665,0,0,0,0,1,0,0.8985319066481128,2
82.1931341062226,6,2,0,0,1,0,0.8051449516892241,2
77.64733517070522,0,0,0,1,0,1,1.0,2
90.08841375321644,3,2,0,0,0,0,1.0,1
94.54085035225611,0,1,0,0,0,0,0.8394204926424765,1
100.0,4,0,0,0,0,0,1.0,0
91.90269827987449,0,2,0,0,1,0,0.9064060049854512,2
88.26437435240636,10,0,0,0,0,1,1.0,1
87.44212452670138,3,0,1,1,0,1,0.6863278650335025,2
100.0,6,2,0,1,0,0,0.6561373711580092,2
73.82695771329178,7,0,1,1,0,0,1.0,2
95.25612416830866,6,0,0,1,0,0,0.9608902978665426,2
76.1126254736202,5,1,1,0,0,0,1.0,2
100.0,0,0,1,1,1,0,0.845755073300979,2
100.0,16,1,0,1,0,0,0.7931283584345253,2
93.75399900988647,0,0,0,0,1,0,0.9641742500618788,2
92.34249108279651,7,1,1,0,0,1,0.7338674008805502,2
83.68016935882935,12,0,0,0,0,0,0.9679693200220446,0
98.89464318079285,4,0,1,0,0,0,0.8064242942587299,2
86.07908309589835,7,1,0,0,0,1,0.854403473798858,1
100.0,5,0,0,0,0,1,0.8200210157520031,1
93.4752019845525,0,0,0,0,0,0,1.0,0
74.19314939455386,4,2,0,0,0,0,0.924286649140262,1
88.37605150560438,4,3,0,1,1,1,0.9763237151389369,2
71.98955630530304,7,0,0,0,0,0,1.0,0
91.77305699919924,8,0,0,1,1,1,1.0,2
83.9287295149388,0,1,0,0,1,0,0.6491448317952335,2
86.08854745148815,1,0,0,0,0,0,0.7475201193904404,0
89.84918776697765,13,0,0,0,0,0,0.7791594892743915,0
88.37850220895506,10,2,0,0,1,0,1.0,2
76.42528508495292,5,0,1,0,0,0,0.9504589195122298,2
95.67588386459568,7,0,0,0,0,1,1.0,1
84.95175086064047,0,1,0,0,0,0,0.7645057655107295,1
86.29936007202991,0,0,0,0,0,0,0.774259743505058,0
72.99101205213789,10,0,1,1,0,1,0.8988318704344616,2
80.10205775303643,13,0,0,0,0,1,0.6987817574832689,1
83.67014804754494,11,1,0,0,0,1,1.0,1
84.93708085310011,0,0,0,0,0,1,0.868724120535255,1
95.59549925473812,6,1,1,0,0,0,0.8036424008968087,2
77.81649769141022,0,2,0,0,0,0,0.7386919302410861,1
76.75375150859703,4,2,0,0,0,1,1.0,1
84.310220130806,6,0,0,0,1,1,0.9486117568465018,2
87.35054598612643,5,0,0,0,1,0,0.9933988493671706,2
89.47783125332018,6,0,0,0,1,1,0.8615912387113919,2
70.84784381044935,7,0,1,0,0,0,0.8672310536833816,2
81.97024957659188,8,0,0,0,0,0,0.9704541857323846,0
80.71793332663428,0,0,0,0,0,0,0.8523252468504914,0
91.18771292576551,2,0,0,1,0,0,1.0,2
84.26449147529004,6,1,0,0,0,0,0.9617869066962568,1
97.71282195167744,7,2,0,0,1,0,1.0,2
86.0865306753145,2,0,1,0,1,0,0.812300833036588,2
79.64945966588077,1,0,0,0,0,0,0.894400634986384,0
98.01190590171942,3,1,0,0,0,0,0.6865057907856017,1
92.67669821157357,16,0,0,0,0,0,0.8243063241631383,0
79.01999711047152,5,0,0,0,0,1,0.8406079330245197,1
82.82983416631166,5,0,1,1,1,0,0.8095521809236967,2
88.99745454724864,0,0,0,1,0,0,0.8707610815293669,2
95.88039125465107,1,1,0,0,0,0,0.7972238840670579,1
80.35524780463481,7,0,0,0,0,0,0.7398242746025305,0
93.9059016210272,8,1,0,0,0,1,0.8364816814822503,1
96.0466829859806,5,1,0,0,0,0,0.8000710903066716,1
72.60178765850398,2,0,0,0,0,0,0.9003227502100766,0
91.59775748641282,4,0,0,0,0,0,1.0,0
91.36822942084964,4,2,0,0,0,0,0.9745388941683223,1
100.0,2,0,0,0,0,0,1.0,0
94.7949582910385,0,1,0,0,0,1,0.9433103810095262,1
100.0,2,0,0,0,0,0,0.8697425864573116,0
73.39545447276575,7,0,1,0,1,0,0.860211855043926,2
95.1766282685931,0,0,0,0,0,0,1.0,0
77.63043613416103,7,0,1,0,0,0,1.0,2
69.55956413716865,5,0,1,1,0,0,0.93619177281683,2
76.61857192844278,4,0,0,0,0,0,0.6970540906180189,0
92.08585973967466,0,0,1,0,0,1,0.8532088623526296,2
83.63231399470334,0,0,0,0,0,0,1.0,0
91.70914807335208,5,0,0,1,0,0,0.850190124703442,2
89.88551614934653,10,1,0,0,0,0,0.8874909916508865,1
78.4044616685462,2,1,1,0,0,0,0.8427145797732432,2
87.45034668907874,1,0,0,0,0,1,0.868276695491134,1
89.8101286720947,2,0,0,0,0,0,1.0,0
85.11781318340867,11,1,1,0,0,0,1.0,2
88.30893142717665,0,0,0,0,0,0,0.6355103053270099,0
82.5402741263553,9,0,0,0,0,1,1.0,1
61.05936588927054,4,0,0,0,0,0,1.0,0
84.72550657185415,10,0,0,0,1,0,1.0,2
68.66262981113013,0,0,1,0,0,0,1.0,2
88.58525993165527,3,1,0,0,1,0,0.7214236309079687,2
87.19023231603174,8,0,0,0,0,0,0.673602283614842,0
77.06740321923336,7,0,0,0,1,0,0.6166841932208023,2
90.00371573891263,8,0,1,0,1,0,0.8400094043142995,2
71.85599515059661,8,0,0,0,0,0,0.9381360962966164,0
76.82151907247304,0,0,1,0,0,1,0.7785980989781691,2
69.18229650797306,5,0,0,1,1,0,0.6919940829102609,2
79.15268660684586,20,0,0,0,0,1,0.9641991042251563,1
95.49822311889041,1,0,0,0,0,0,0.9554487766736369,0
90.49089332531486,8,1,0,1,1,1,0.8542483505255962,2
97.12621316640083,5,0,1,0,0,0,0.7871047963380425,2
83.0663834650231,3,0,0,0,1,0,0.8669694544339654,2
100.0,2,0,1,0,0,0,0.608594085499265,2
73.18982775742654,4,2,0,0,0,0,1.0,1
95.00279806968737,2,0,0,1,0,0,0.6642082815400957,2
100.0,0,0,1,1,0,1,1.0,2
80.52156251757003,5,1,1,0,0,0,0.9313742629766668,2
88.24454723854977,2,0,0,1,0,0,1.0,2
75.88174268328177,4,2,0,1,0,0,1.0,2
83.27699553006049,10,1,0,0,0,0,0.9198754095044842,1
78.80340646171186,0,0,0,0,0,0,0.9704748400574092,0
80.78681840921267,3,0,0,0,0,0,1.0,0
82.54363292949148,0,0,1,0,0,0,0.9586060890669754,2
84.50424221922371,7,0,0,0,0,0,0.9803789396837773,0
86.92925771251184,2,0,0,0,0,0,0.86379565985285,0
78.71072786808988,6,1,1,0,0,0,0.801098879272818,2
78.66884519949278,0,0,0,0,0,0,0.8787892581290256,0
88.34373856052468,7,0,0,0,0,0,0.9040186553181935,0
81.66967581222414,4,1,1,0,0,0,0.978421985096173,2
81.49242293794968,0,0,0,0,0,1,0.9088829443334864,1
69.81690897655271,13,1,1,0,0,0,0.9532632125240409,2
82.60370284280509,5,3,1,0,0,0,0.8149610978541431,2
69.55401653087533,6,0,0,0,0,0,0.8375230739930218,0
83.08093902317688,5,0,0,0,0,0,0.8507038289067389,0
77.58784952697464,7,0,0,0,0,0,0.7593896317414861,0
100.0,0,2,0,0,0,1,0.930250983866101,1
90.1168293413318,0,0,0,0,1,0,0.8518042363041058,2
87.90890689063417,5,2,0,0,0,1,0.7605168759987897,1
95.51186106347208,0,0,0,0,0,0,0.9925151027491951,0
75.19754873921843,8,0,0,0,0,0,0.9473775426380713,0
99.39370104626013,6,0,0,0,0,0,1.0,0
